,Name,A1,A2,A3,A4,A5,A6,A7,A8,A9,A10,A11
145,X160,1.81918269484238,0.470829534081851,1.79740596239047,-0.138233943274762,-0.838651801046366,0.238356239506955,-0.267488356148241,-0.80317888322064,-0.717260051484965,-0.711350546407001,-0.849610849239682
146,X138,-1.1725205332437,0.147684045663218,-0.549697100981254,0.635105509622803,1.06520538446938,-1.38535017607812,0.333883361817062,-1.0904314674034,0.032099916058399,0.104800741794007,1.87922031828161
147,X289,-0.145077880267349,1.9677041141852,-0.500652438772151,2.03207390550819,-0.532654835832167,-0.158403113085946,-0.532739269206221,-0.532506380973555,-0.532698502143168,-0.532684164885298,-0.532361434527531
148,X140,0.345076556238524,0.515411320633151,-0.177519603456142,-0.241992757068062,-0.780603511204631,-1.09852701581553,-0.001511894629855,-0.744537491642804,1.62908525534341,1.75179843009085,-1.19667928848892
149,X121,-0.281218542035244,-0.915280076719841,-0.886678604926404,-0.991363137605762,1.18185779244884,-0.767685590555253,-0.352698759617816,-0.256882870427339,0.638543343561629,0.51953209850758,2.11187434736961
150,X298,-0.607536357458977,-0.644427663603302,-0.670370358104027,-0.677610126535986,-0.186106973679988,-0.687769883689234,0.852651247492672,0.2324115370296,-0.100271353461243,-0.153819547556358,2.64284947956684
151,X46,0.509492020185822,-1.15633107784456,-1.24326126666208,-1.13555047593461,0.026489691973071,0.702652851892807,0.167622356301208,-1.13055856529485,0.858051811283774,0.928791977301335,1.47260067679808
152,X151,0.035211928574014,-0.46337807803488,-0.349221319587238,-0.628332767476453,0.662651918749042,-0.433075886119698,-0.304535155388686,-0.825214171003492,-0.231812926599531,-0.246598294880488,2.78430475176741
153,X66,1.6053467740921,1.17809115714397,-0.092718815565938,-0.073026775589229,-0.721035116318285,1.70494248391241,-0.721090535439891,-0.717936791833005,-0.721009632266358,-0.721645564184737,-0.719917183951035
154,X149,0.466379971460608,-0.347035775435144,1.18514103164384,-0.977907632350876,-0.611507071448177,0.993341738096889,1.81560802243052,-1.50104470432916,-0.438511862155308,-0.4102685394379,-0.174195178475296
155,X195,-0.005573362745368,-0.690563729520937,0.278588659610888,-0.726506390887622,-0.773042549771438,0.231260068707788,-0.773768827244272,-0.467130279222657,1.77614789442938,1.92307656394742,-0.772488047303184
156,X299,-0.200285265784496,-0.298546291450711,-0.38644665940913,-0.349408638045945,-0.382970803712909,-0.385122936875004,-0.387181257108232,3.00288569789792,-0.246018367536434,-0.251553773165376,-0.115351704809686
157,X115,-0.056702497203881,-0.713574936971844,-0.800758469747379,-0.796554514893078,-0.801092913252097,-0.689424405246809,0.989925439319266,0.40796781451029,1.70658702873364,1.54984824900085,-0.796220794248961
158,X293,-0.005322212411078,-0.430659400384854,-0.623658430546796,-0.545964959518193,-0.26949315508183,-0.627540361330362,-0.61005075208289,2.71557986415535,-0.225237339749512,-0.26766926468609,0.890016011636258
159,X164,-0.45603688768756,-0.092954225385248,0.403404015566698,0.785458479185336,0.19030693357351,-0.315031650601456,2.49336767783951,-0.904577909290916,-0.455644756116206,-0.458728313041744,-1.18956336404192
160,X170,0.571930210729948,0.37095732366008,1.16789050642729,0.652367471986475,-0.793784555942409,1.99351753987447,-0.79419359591053,-0.7713271835646,-0.796374892633401,-0.795305968998221,-0.80567685562911
161,X177,0.002286498608244,-0.753396745928611,-0.746727701839944,-0.768326538161166,-0.250375536090728,-0.772074384084607,0.326152030668439,1.13864838490906,-0.30192952831436,-0.328570644914187,2.45431416514787
162,X39,0.293786289678585,-1.25125432406957,-1.19792037744946,-1.24416923112102,0.202572179987712,-0.676923998475382,-0.178155139166025,1.39104566608583,1.12392133317985,1.24527689840915,0.29182070294033
163,X55,0.184331374190825,1.01941038387695,1.14760907342253,1.32583779709024,-0.283428941791425,0.826552300847447,-1.23229401281945,0.241581029056808,-1.016600048654,-0.985289909917492,-1.22770904530243
